occ,naq,bre,hdf,pll,ara,est,nor,bfc,cvl,pac,cor,idf
0.285,0.31,0.085,0.415,0.216,0.308,0.16,0.33,0.24,0.17,0.175,0.034,0.216
0.213,0.287,0.07,0.368,0.205,0.275,0.15,0.367,0.207,0.121,0.203,0.029,0.215
0.156,0.285,0.06,0.374,0.168,0.23,0.153,0.386,0.189,0.093,0.22,0.023,0.21
0.102,0.281,0.05,0.339,0.156,0.158,0.163,0.397,0.154,0.076,0.236,0.026,0.2
0.125,0.22,0.039,0.364,0.11,0.072,0.15,0.386,0.122,0.095,0.211,0.034,0.158
0.192,0.159,0.034,0.355,0.083,0.041,0.154,0.374,0.073,0.091,0.231,0.057,0.145
0.333,0.137,0.037,0.376,0.064,0.048,0.182,0.367,0.051,0.077,0.357,0.086,0.12
0.391,0.129,0.04,0.354,0.039,0.037,0.183,0.328,0.042,0.078,0.377,0.121,0.093
0.367,0.117,0.033,0.26,0.017,0.023,0.135,0.241,0.04,0.073,0.307,0.203,0.1
0.317,0.099,0.029,0.173,0.007,0.021,0.084,0.173,0.027,0.089,0.252,0.274,0.112
0.26,0.077,0.025,0.136,0.006,0.03,0.029,0.166,0.025,0.108,0.259,0.37,0.14
0.205,0.045,0.025,0.157,0.011,0.035,0.015,0.17,0.035,0.1,0.285,0.48,0.138
0.188,0.047,0.033,0.2,0.018,0.05,0.054,0.187,0.047,0.108,0.322,0.568,0.151
0.193,0.068,0.046,0.197,0.026,0.069,0.115,0.181,0.054,0.114,0.25,0.657,0.157
0.192,0.096,0.056,0.156,0.034,0.12,0.168,0.151,0.056,0.127,0.145,0.747,0.151
0.173,0.149,0.052,0.119,0.049,0.15,0.188,0.122,0.054,0.139,0.083,0.845,0.139
0.144,0.175,0.057,0.1,0.067,0.145,0.192,0.109,0.058,0.131,0.062,0.917,0.123
0.129,0.157,0.097,0.076,0.065,0.139,0.187,0.097,0.059,0.113,0.084,0.951,0.105
0.126,0.114,0.145,0.061,0.05,0.141,0.179,0.086,0.056,0.104,0.084,0.967,0.094
0.126,0.063,0.132,0.086,0.043,0.155,0.171,0.093,0.055,0.089,0.074,0.955,0.09
0.119,0.03,0.102,0.128,0.042,0.133,0.18,0.119,0.07,0.076,0.056,0.907,0.096
0.11,0.017,0.088,0.161,0.041,0.094,0.182,0.151,0.085,0.081,0.026,0.778,0.117
0.1,0.014,0.08,0.176,0.047,0.079,0.199,0.18,0.091,0.111,0.017,0.653,0.128
0.085,0.022,0.094,0.205,0.066,0.063,0.207,0.209,0.087,0.117,0.009,0.551,0.136
0.069,0.055,0.119,0.262,0.075,0.047,0.194,0.234,0.085,0.109,0.013,0.428,0.142
0.051,0.084,0.131,0.31,0.061,0.051,0.135,0.269,0.089,0.099,0.023,0.282,0.136
0.033,0.111,0.137,0.364,0.05,0.063,0.06,0.313,0.093,0.093,0.033,0.155,0.135
0.023,0.128,0.132,0.405,0.042,0.065,0.034,0.365,0.115,0.093,0.035,0.084,0.133
0.02,0.135,0.126,0.358,0.033,0.053,0.033,0.391,0.128,0.1,0.029,0.052,0.125
0.033,0.137,0.112,0.339,0.032,0.033,0.086,0.405,0.15,0.095,0.021,0.037,0.12
0.064,0.121,0.122,0.312,0.046,0.03,0.184,0.402,0.169,0.078,0.016,0.029,0.111
0.11,0.096,0.175,0.294,0.061,0.029,0.254,0.334,0.181,0.074,0.013,0.04,0.091
0.144,0.071,0.222,0.271,0.079,0.025,0.256,0.282,0.182,0.088,0.014,0.055,0.057
0.142,0.066,0.293,0.236,0.102,0.017,0.225,0.26,0.164,0.101,0.017,0.062,0.034
0.109,0.073,0.375,0.191,0.122,0.014,0.181,0.228,0.131,0.101,0.02,0.058,0.02
0.066,0.068,0.417,0.153,0.145,0.012,0.125,0.179,0.109,0.089,0.02,0.043,0.009
0.032,0.079,0.419,0.155,0.182,0.01,0.089,0.135,0.116,0.093,0.023,0.034,0.006
0.017,0.091,0.395,0.164,0.191,0.015,0.069,0.102,0.113,0.113,0.035,0.04,0.014
0.045,0.082,0.36,0.194,0.171,0.018,0.065,0.086,0.102,0.139,0.048,0.054,0.03
0.133,0.069,0.338,0.225,0.163,0.019,0.061,0.087,0.094,0.165,0.056,0.069,0.057
0.226,0.077,0.311,0.235,0.157,0.018,0.06,0.094,0.098,0.192,0.057,0.087,0.082
0.283,0.119,0.299,0.247,0.161,0.02,0.056,0.117,0.109,0.216,0.058,0.124,0.104
0.313,0.186,0.292,0.253,0.163,0.021,0.046,0.139,0.128,0.243,0.057,0.188,0.133
0.317,0.22,0.304,0.228,0.168,0.023,0.038,0.162,0.14,0.266,0.053,0.264,0.165
0.315,0.223,0.32,0.214,0.175,0.029,0.035,0.173,0.139,0.269,0.047,0.324,0.178
0.315,0.238,0.333,0.229,0.178,0.037,0.032,0.18,0.134,0.266,0.044,0.361,0.187
0.315,0.254,0.352,0.249,0.183,0.037,0.027,0.21,0.133,0.23,0.043,0.37,0.178
0.279,0.285,0.36,0.258,0.184,0.033,0.024,0.248,0.14,0.217,0.034,0.316,0.188
0.23,0.313,0.338,0.238,0.182,0.031,0.022,0.277,0.158,0.224,0.026,0.218,0.22
0.193,0.329,0.301,0.222,0.173,0.037,0.022,0.291,0.187,0.206,0.021,0.125,0.242
0.156,0.329,0.277,0.201,0.153,0.049,0.028,0.283,0.213,0.195,0.019,0.057,0.246
0.112,0.311,0.247,0.183,0.125,0.07,0.039,0.264,0.226,0.211,0.02,0.019,0.239
0.054,0.259,0.246,0.168,0.084,0.09,0.039,0.247,0.181,0.191,0.026,0.007,0.21
0.027,0.192,0.154,0.137,0.054,0.09,0.032,0.212,0.152,0.165,0.037,0.01,0.168
0.019,0.169,0.166,0.123,0.034,0.097,0.05,0.19,0.174,0.137,0.05,0.013,0.154
0.014,0.161,0.167,0.132,0.022,0.119,0.068,0.179,0.194,0.114,0.06,0.033,0.145
0.009,0.16,0.146,0.139,0.015,0.135,0.08,0.16,0.219,0.094,0.051,0.05,0.138
0.006,0.207,0.117,0.122,0.012,0.129,0.095,0.135,0.222,0.086,0.042,0.106,0.126
0.005,0.249,0.094,0.094,0.009,0.115,0.078,0.103,0.177,0.082,0.038,0.207,0.105
0.023,0.291,0.086,0.079,0.006,0.103,0.066,0.088,0.173,0.07,0.037,0.349,0.087
0.042,0.319,0.095,0.085,0.007,0.1,0.1,0.094,0.266,0.06,0.034,0.484,0.081
0.033,0.328,0.093,0.093,0.011,0.095,0.143,0.097,0.316,0.05,0.028,0.555,0.067
0.017,0.312,0.066,0.103,0.015,0.079,0.156,0.099,0.276,0.035,0.02,0.548,0.053
0.013,0.283,0.041,0.117,0.019,0.055,0.147,0.102,0.219,0.025,0.021,0.63,0.046
0.023,0.27,0.022,0.132,0.019,0.037,0.132,0.108,0.156,0.02,0.025,0.724,0.046
0.049,0.236,0.01,0.145,0.016,0.021,0.122,0.114,0.101,0.016,0.027,0.811,0.044
0.072,0.178,0.008,0.15,0.009,0.018,0.145,0.111,0.085,0.01,0.035,0.869,0.034
0.091,0.114,0.011,0.143,0.005,0.02,0.149,0.099,0.088,0.005,0.052,0.82,0.016
0.132,0.068,0.017,0.119,0.007,0.022,0.125,0.076,0.09,0.005,0.082,0.631,0.007
0.193,0.042,0.024,0.106,0.008,0.024,0.108,0.06,0.074,0.008,0.117,0.597,0.006
0.25,0.028,0.026,0.106,0.008,0.038,0.09,0.053,0.049,0.013,0.144,0.701,0.005
0.321,0.025,0.018,0.105,0.011,0.06,0.079,0.054,0.029,0.016,0.154,0.752,0.004
0.356,0.031,0.01,0.092,0.017,0.095,0.069,0.051,0.02,0.019,0.186,0.78,0.004
0.352,0.039,0.009,0.07,0.024,0.133,0.068,0.042,0.024,0.024,0.221,0.823,0.007
0.33,0.035,0.011,0.053,0.027,0.14,0.076,0.03,0.036,0.029,0.254,0.84,0.011
0.289,0.034,0.014,0.032,0.029,0.143,0.043,0.019,0.064,0.027,0.262,0.812,0.014
0.233,0.041,0.014,0.025,0.029,0.135,0.066,0.016,0.072,0.022,0.186,0.736,0.015
0.193,0.028,0.011,0.029,0.035,0.111,0.064,0.023,0.071,0.02,0.193,0.573,0.018
0.175,0.017,0.011,0.023,0.042,0.111,0.081,0.027,0.086,0.02,0.264,0.312,0.015
0.167,0.016,0.014,0.01,0.031,0.122,0.101,0.017,0.102,0.02,0.266,0.189,0.013
0.155,0.016,0.013,0.006,0.016,0.132,0.121,0.008,0.119,0.023,0.257,0.262,0.017
0.136,0.017,0.008,0.007,0.012,0.145,0.156,0.003,0.118,0.029,0.229,0.451,0.03
0.094,0.025,0.006,0.02,0.018,0.125,0.165,0.01,0.116,0.036,0.167,0.619,0.044
0.056,0.05,0.012,0.036,0.037,0.113,0.175,0.021,0.138,0.043,0.106,0.717,0.056
0.052,0.109,0.026,0.046,0.073,0.113,0.197,0.026,0.184,0.055,0.111,0.753,0.069
0.044,0.163,0.055,0.058,0.092,0.115,0.184,0.03,0.209,0.082,0.133,0.785,0.095
0.03,0.175,0.086,0.064,0.09,0.114,0.163,0.04,0.197,0.127,0.153,0.812,0.125
0.017,0.169,0.094,0.064,0.094,0.11,0.153,0.052,0.17,0.176,0.161,0.819,0.151
0.015,0.167,0.08,0.071,0.107,0.102,0.141,0.061,0.141,0.203,0.157,0.811,0.165
0.017,0.187,0.065,0.1,0.118,0.092,0.132,0.075,0.122,0.199,0.147,0.807,0.166
0.02,0.205,0.061,0.132,0.115,0.077,0.139,0.101,0.099,0.186,0.144,0.794,0.155
0.025,0.223,0.062,0.139,0.1,0.071,0.145,0.125,0.074,0.169,0.154,0.755,0.138
0.031,0.204,0.062,0.141,0.086,0.069,0.149,0.14,0.055,0.149,0.173,0.684,0.122
0.041,0.199,0.067,0.144,0.079,0.072,0.147,0.155,0.042,0.124,0.193,0.575,0.114
0.055,0.192,0.074,0.16,0.077,0.076,0.132,0.182,0.039,0.109,0.213,0.454,0.128
0.069,0.183,0.076,0.177,0.076,0.07,0.124,0.203,0.044,0.115,0.223,0.309,0.156
0.093,0.171,0.073,0.19,0.078,0.065,0.125,0.212,0.05,0.122,0.231,0.177,0.166
0.109,0.151,0.071,0.191,0.073,0.056,0.148,0.229,0.052,0.121,0.244,0.102,0.17
0.112,0.124,0.08,0.212,0.063,0.055,0.161,0.264,0.051,0.124,0.26,0.071,0.173
0.11,0.103,0.102,0.258,0.055,0.06,0.161,0.334,0.049,0.129,0.232,0.047,0.187
0.125,0.083,0.126,0.293,0.042,0.058,0.151,0.392,0.046,0.11,0.15,0.052,0.18
0.165,0.063,0.104,0.319,0.03,0.049,0.154,0.417,0.052,0.083,0.163,0.076,0.146
0.231,0.103,0.071,0.366,0.03,0.06,0.184,0.45,0.071,0.084,0.187,0.116,0.146
0.315,0.124,0.08,0.387,0.041,0.078,0.207,0.473,0.096,0.111,0.176,0.191,0.181
0.415,0.094,0.076,0.425,0.045,0.093,0.203,0.494,0.118,0.138,0.175,0.261,0.208
0.509,0.067,0.068,0.412,0.045,0.101,0.183,0.457,0.134,0.137,0.201,0.33,0.222
0.579,0.05,0.061,0.418,0.044,0.111,0.172,0.426,0.138,0.138,0.22,0.417,0.249
0.604,0.036,0.054,0.422,0.043,0.143,0.189,0.405,0.138,0.153,0.231,0.539,0.277
0.624,0.026,0.06,0.464,0.055,0.183,0.198,0.399,0.16,0.178,0.282,0.694,0.324
0.652,0.012,0.069,0.457,0.072,0.214,0.188,0.397,0.17,0.218,0.314,0.792,0.307
0.643,0.006,0.069,0.433,0.089,0.216,0.186,0.371,0.16,0.234,0.33,0.842,0.267
0.648,0.003,0.058,0.386,0.101,0.225,0.176,0.304,0.139,0.22,0.36,0.86,0.25
0.641,0.002,0.043,0.356,0.099,0.254,0.184,0.236,0.118,0.182,0.381,0.87,0.234
0.626,0.002,0.036,0.349,0.083,0.271,0.193,0.188,0.099,0.15,0.389,0.883,0.203
0.602,0.004,0.039,0.339,0.062,0.262,0.189,0.165,0.08,0.128,0.389,0.895,0.172
0.596,0.014,0.054,0.309,0.045,0.235,0.157,0.132,0.059,0.125,0.388,0.901,0.144
0.612,0.032,0.068,0.255,0.034,0.22,0.112,0.091,0.042,0.114,0.385,0.911,0.109
0.629,0.062,0.072,0.207,0.028,0.218,0.089,0.064,0.041,0.078,0.389,0.911,0.076
0.633,0.098,0.08,0.171,0.029,0.201,0.074,0.048,0.052,0.043,0.397,0.901,0.048
0.608,0.123,0.095,0.147,0.029,0.205,0.062,0.036,0.061,0.023,0.397,0.87,0.028
0.579,0.13,0.106,0.119,0.02,0.229,0.056,0.023,0.076,0.014,0.388,0.798,0.017
0.562,0.118,0.107,0.093,0.014,0.287,0.048,0.015,0.084,0.009,0.372,0.687,0.011
0.547,0.096,0.101,0.073,0.013,0.315,0.042,0.013,0.087,0.006,0.377,0.542,0.009
0.526,0.073,0.096,0.053,0.016,0.289,0.035,0.021,0.083,0.004,0.37,0.397,0.014
0.488,0.054,0.081,0.043,0.02,0.297,0.025,0.045,0.062,0.004,0.367,0.302,0.022
0.524,0.024,0.069,0.039,0.023,0.347,0.018,0.064,0.055,0.004,0.477,0.249,0.023
0.487,0.041,0.072,0.037,0.024,0.377,0.019,0.067,0.076,0.007,0.555,0.213,0.023
0.433,0.059,0.102,0.046,0.023,0.379,0.023,0.072,0.102,0.008,0.524,0.17,0.024
0.382,0.058,0.145,0.05,0.017,0.364,0.026,0.068,0.105,0.008,0.486,0.129,0.02
0.334,0.059,0.17,0.046,0.013,0.339,0.026,0.057,0.095,0.006,0.439,0.097,0.016
0.294,0.073,0.185,0.035,0.017,0.3,0.025,0.048,0.087,0.005,0.391,0.068,0.013
0.244,0.101,0.231,0.035,0.038,0.283,0.026,0.056,0.096,0.011,0.385,0.06,0.019
0.227,0.171,0.32,0.055,0.095,0.301,0.025,0.084,0.12,0.026,0.385,0.065,0.039
0.223,0.261,0.376,0.098,0.17,0.279,0.022,0.133,0.138,0.055,0.322,0.075,0.073
0.198,0.27,0.382,0.154,0.23,0.234,0.018,0.19,0.15,0.089,0.289,0.078,0.111
0.157,0.278,0.358,0.2,0.256,0.195,0.016,0.232,0.158,0.12,0.281,0.072,0.141
0.113,0.294,0.401,0.22,0.26,0.156,0.016,0.25,0.161,0.151,0.25,0.058,0.156
0.081,0.294,0.352,0.217,0.26,0.119,0.02,0.246,0.156,0.18,0.212,0.039,0.16
0.057,0.279,0.32,0.203,0.263,0.084,0.03,0.232,0.146,0.204,0.19,0.02,0.16
0.035,0.255,0.303,0.182,0.265,0.057,0.048,0.215,0.137,0.214,0.174,0.011,0.16
0.022,0.233,0.292,0.161,0.262,0.037,0.072,0.205,0.127,0.209,0.153,0.007,0.162
0.018,0.233,0.277,0.157,0.252,0.022,0.076,0.207,0.11,0.207,0.132,0.007,0.166
0.024,0.235,0.247,0.178,0.231,0.019,0.07,0.224,0.086,0.212,0.116,0.007,0.174
0.036,0.227,0.247,0.222,0.204,0.018,0.064,0.255,0.077,0.224,0.102,0.008,0.187
0.05,0.212,0.229,0.26,0.16,0.016,0.056,0.277,0.08,0.234,0.093,0.01,0.199
0.061,0.217,0.213,0.27,0.121,0.014,0.052,0.283,0.086,0.218,0.085,0.017,0.207
0.071,0.216,0.205,0.256,0.099,0.015,0.055,0.271,0.089,0.161,0.077,0.023,0.189
0.083,0.223,0.205,0.221,0.094,0.017,0.059,0.241,0.089,0.132,0.073,0.03,0.141
0.081,0.178,0.198,0.161,0.088,0.019,0.053,0.218,0.091,0.133,0.057,0.026,0.136
0.109,0.162,0.176,0.118,0.092,0.017,0.062,0.212,0.086,0.154,0.034,0.016,0.155
0.182,0.176,0.189,0.138,0.092,0.017,0.083,0.25,0.067,0.185,0.041,0.016,0.181
0.225,0.196,0.188,0.199,0.096,0.026,0.087,0.307,0.052,0.176,0.07,0.02,0.218
0.243,0.221,0.197,0.239,0.122,0.045,0.088,0.361,0.046,0.158,0.085,0.022,0.24
0.247,0.227,0.188,0.279,0.139,0.054,0.091,0.402,0.051,0.14,0.084,0.023,0.262
0.24,0.218,0.182,0.291,0.14,0.049,0.086,0.433,0.068,0.138,0.075,0.027,0.266
0.234,0.236,0.165,0.33,0.127,0.055,0.109,0.436,0.102,0.161,0.07,0.037,0.251
0.266,0.332,0.218,0.409,0.178,0.073,0.158,0.471,0.181,0.266,0.08,0.06,0.325
0.278,0.376,0.313,0.413,0.243,0.081,0.175,0.495,0.216,0.336,0.084,0.091,0.335
0.262,0.355,0.368,0.386,0.282,0.086,0.172,0.502,0.204,0.322,0.09,0.123,0.288
0.236,0.337,0.376,0.34,0.294,0.087,0.148,0.474,0.179,0.28,0.104,0.14,0.225
0.211,0.355,0.372,0.291,0.303,0.106,0.109,0.394,0.15,0.197,0.124,0.137,0.157
0.193,0.383,0.347,0.22,0.312,0.128,0.087,0.343,0.13,0.156,0.149,0.101,0.1
0.181,0.369,0.32,0.182,0.308,0.138,0.079,0.286,0.121,0.129,0.172,0.06,0.079
0.177,0.358,0.286,0.176,0.303,0.136,0.07,0.26,0.121,0.117,0.203,0.035,0.087
0.175,0.32,0.257,0.176,0.309,0.136,0.061,0.22,0.124,0.12,0.233,0.026,0.076
0.165,0.31,0.23,0.179,0.314,0.145,0.055,0.201,0.133,0.11,0.259,0.033,0.073
0.15,0.306,0.201,0.187,0.265,0.161,0.054,0.199,0.137,0.124,0.281,0.054,0.076
0.127,0.284,0.173,0.182,0.224,0.16,0.056,0.205,0.132,0.136,0.296,0.078,0.082
0.107,0.256,0.158,0.167,0.205,0.148,0.063,0.212,0.13,0.13,0.291,0.097,0.089
0.091,0.239,0.173,0.164,0.225,0.133,0.067,0.222,0.132,0.111,0.283,0.108,0.095
0.081,0.227,0.15,0.177,0.274,0.116,0.07,0.243,0.143,0.092,0.276,0.116,0.104
0.075,0.229,0.141,0.178,0.269,0.103,0.071,0.265,0.153,0.098,0.269,0.119,0.118
0.06,0.21,0.148,0.173,0.25,0.088,0.064,0.279,0.151,0.133,0.243,0.116,0.15
0.056,0.189,0.149,0.171,0.237,0.073,0.056,0.289,0.171,0.156,0.209,0.106,0.185
0.064,0.209,0.14,0.17,0.279,0.094,0.054,0.279,0.216,0.171,0.221,0.094,0.179
0.075,0.227,0.132,0.169,0.282,0.125,0.056,0.271,0.248,0.189,0.256,0.08,0.188
0.082,0.237,0.136,0.171,0.293,0.145,0.06,0.276,0.287,0.224,0.259,0.069,0.201
0.089,0.251,0.142,0.181,0.277,0.147,0.063,0.295,0.293,0.254,0.246,0.062,0.212
0.098,0.271,0.166,0.181,0.26,0.135,0.07,0.285,0.237,0.247,0.234,0.061,0.22
0.11,0.266,0.224,0.234,0.284,0.13,0.111,0.33,0.243,0.259,0.236,0.069,0.271
0.111,0.294,0.292,0.33,0.33,0.126,0.181,0.414,0.272,0.319,0.269,0.082,0.31
0.09,0.295,0.32,0.386,0.336,0.154,0.193,0.448,0.269,0.326,0.252,0.095,0.304
0.062,0.271,0.328,0.396,0.299,0.182,0.161,0.45,0.243,0.342,0.222,0.108,0.331
0.046,0.233,0.37,0.388,0.308,0.17,0.132,0.461,0.216,0.338,0.205,0.117,0.336
0.037,0.225,0.383,0.344,0.312,0.132,0.115,0.434,0.188,0.348,0.182,0.122,0.334
0.039,0.253,0.402,0.33,0.31,0.121,0.109,0.448,0.197,0.319,0.175,0.116,0.364
0.048,0.313,0.428,0.367,0.307,0.139,0.113,0.447,0.205,0.298,0.177,0.104,0.349
0.05,0.323,0.449,0.387,0.322,0.139,0.119,0.46,0.171,0.277,0.188,0.091,0.345
0.041,0.313,0.448,0.394,0.325,0.132,0.132,0.445,0.15,0.264,0.189,0.081,0.32
0.031,0.328,0.43,0.394,0.311,0.139,0.128,0.448,0.14,0.267,0.187,0.074,0.329
0.028,0.334,0.416,0.414,0.269,0.137,0.133,0.46,0.125,0.223,0.19,0.066,0.335
0.026,0.34,0.399,0.419,0.267,0.142,0.144,0.488,0.106,0.234,0.21,0.059,0.269
0.029,0.346,0.364,0.385,0.243,0.16,0.141,0.471,0.097,0.212,0.243,0.056,0.243
0.045,0.37,0.334,0.361,0.254,0.195,0.138,0.489,0.094,0.177,0.294,0.056,0.253
0.084,0.374,0.338,0.355,0.277,0.254,0.132,0.468,0.1,0.184,0.347,0.055,0.287
0.152,0.418,0.349,0.352,0.315,0.274,0.121,0.428,0.118,0.203,0.387,0.051,0.238
0.222,0.483,0.445,0.339,0.435,0.224,0.105,0.428,0.141,0.25,0.389,0.047,0.23
0.278,0.599,0.473,0.382,0.392,0.21,0.098,0.462,0.188,0.26,0.413,0.042,0.295
0.417,0.58,0.515,0.399,0.49,0.411,0.108,0.468,0.252,0.308,0.525,0.042,0.326
0.504,0.593,0.55,0.408,0.587,0.593,0.118,0.502,0.324,0.335,0.624,0.042,0.341
0.534,0.639,0.578,0.421,0.603,0.66,0.136,0.533,0.45,0.393,0.673,0.055,0.379
0.535,0.692,0.63,0.412,0.569,0.676,0.161,0.496,0.566,0.428,0.706,0.085,0.428
0.562,0.687,0.685,0.388,0.521,0.699,0.182,0.471,0.599,0.41,0.732,0.133,0.431
0.599,0.679,0.712,0.45,0.512,0.727,0.248,0.542,0.607,0.423,0.778,0.212,0.471
0.623,0.679,0.694,0.519,0.549,0.764,0.303,0.59,0.605,0.407,0.819,0.321,0.471
0.638,0.691,0.672,0.544,0.583,0.797,0.309,0.633,0.589,0.413,0.838,0.433,0.482
0.661,0.657,0.653,0.572,0.601,0.819,0.301,0.648,0.58,0.417,0.84,0.52,0.561
0.682,0.615,0.644,0.607,0.585,0.839,0.281,0.675,0.592,0.437,0.835,0.6,0.735
0.713,0.574,0.589,0.65,0.549,0.853,0.274,0.736,0.607,0.48,0.847,0.684,0.764
0.77,0.524,0.508,0.666,0.55,0.865,0.234,0.76,0.66,0.524,0.861,0.742,0.75
0.797,0.468,0.456,0.664,0.542,0.875,0.212,0.74,0.693,0.525,0.889,0.776,0.696
0.817,0.444,0.388,0.658,0.405,0.874,0.179,0.726,0.697,0.502,0.908,0.816,0.66
0.81,0.447,0.307,0.689,0.355,0.869,0.133,0.742,0.67,0.504,0.917,0.855,0.559
0.733,0.429,0.241,0.645,0.361,0.85,0.116,0.708,0.631,0.454,0.929,0.871,0.491
0.574,0.404,0.195,0.626,0.286,0.847,0.147,0.708,0.546,0.37,0.945,0.89,0.388
0.403,0.337,0.166,0.615,0.204,0.848,0.191,0.679,0.433,0.301,0.944,0.912,0.375
0.261,0.291,0.125,0.557,0.123,0.836,0.22,0.591,0.35,0.26,0.931,0.93,0.418
0.162,0.266,0.093,0.517,0.057,0.798,0.214,0.585,0.334,0.266,0.903,0.945,0.372
0.122,0.235,0.066,0.495,0.037,0.746,0.207,0.553,0.325,0.338,0.89,0.952,0.371
0.124,0.191,0.043,0.394,0.031,0.66,0.2,0.493,0.274,0.399,0.881,0.945,0.422
0.112,0.102,0.024,0.344,0.02,0.567,0.203,0.492,0.169,0.37,0.856,0.948,0.444
0.078,0.055,0.012,0.33,0.01,0.548,0.192,0.499,0.085,0.384,0.769,0.952,0.282
0.079,0.059,0.017,0.274,0.012,0.442,0.154,0.429,0.067,0.326,0.632,0.96,0.238
0.092,0.185,0.042,0.26,0.018,0.283,0.142,0.331,0.067,0.264,0.452,0.966,0.293
0.146,0.407,0.084,0.237,0.031,0.229,0.103,0.321,0.059,0.171,0.394,0.967,0.324
0.266,0.604,0.14,0.24,0.046,0.132,0.052,0.336,0.099,0.078,0.308,0.971,0.278
0.43,0.724,0.224,0.26,0.062,0.088,0.037,0.293,0.129,0.08,0.263,0.97,0.194
0.609,0.79,0.281,0.264,0.07,0.065,0.052,0.234,0.144,0.078,0.221,0.97,0.218
0.704,0.802,0.275,0.297,0.098,0.034,0.067,0.307,0.148,0.092,0.154,0.955,0.195
0.774,0.751,0.255,0.299,0.143,0.025,0.075,0.287,0.124,0.103,0.119,0.917,0.138
0.829,0.694,0.284,0.256,0.202,0.024,0.066,0.234,0.091,0.11,0.122,0.854,0.1
0.876,0.613,0.252,0.224,0.26,0.03,0.044,0.239,0.058,0.109,0.106,0.758,0.074
0.91,0.535,0.218,0.199,0.297,0.05,0.027,0.213,0.037,0.117,0.095,0.644,0.05
0.923,0.462,0.213,0.182,0.238,0.06,0.02,0.173,0.027,0.117,0.109,0.522,0.037
0.918,0.4,0.216,0.168,0.199,0.062,0.018,0.151,0.022,0.1,0.123,0.459,0.031
0.906,0.364,0.204,0.174,0.168,0.053,0.017,0.139,0.015,0.073,0.135,0.437,0.03
0.871,0.352,0.188,0.166,0.127,0.051,0.015,0.132,0.011,0.056,0.14,0.46,0.035
0.831,0.355,0.166,0.137,0.093,0.055,0.013,0.137,0.012,0.052,0.139,0.46,0.05
0.788,0.352,0.151,0.123,0.073,0.058,0.012,0.153,0.024,0.057,0.147,0.43,0.068
0.752,0.351,0.135,0.13,0.065,0.076,0.009,0.175,0.035,0.066,0.206,0.454,0.079
0.712,0.323,0.115,0.141,0.069,0.102,0.009,0.195,0.043,0.073,0.232,0.494,0.079
0.68,0.284,0.107,0.155,0.086,0.128,0.009,0.211,0.054,0.073,0.256,0.561,0.076
0.65,0.255,0.111,0.182,0.11,0.135,0.005,0.229,0.072,0.076,0.267,0.617,0.084
0.635,0.264,0.112,0.212,0.13,0.131,0.005,0.247,0.086,0.075,0.264,0.625,0.093
0.648,0.252,0.095,0.229,0.132,0.142,0.007,0.239,0.077,0.065,0.226,0.596,0.086
0.691,0.2,0.067,0.209,0.107,0.139,0.007,0.2,0.05,0.071,0.222,0.544,0.076
0.726,0.179,0.055,0.21,0.095,0.137,0.007,0.217,0.05,0.081,0.225,0.494,0.1
0.726,0.241,0.073,0.212,0.095,0.159,0.007,0.195,0.046,0.074,0.224,0.42,0.108
0.676,0.237,0.09,0.18,0.099,0.163,0.011,0.171,0.06,0.074,0.239,0.33,0.103
0.619,0.163,0.101,0.153,0.09,0.173,0.015,0.181,0.066,0.087,0.279,0.237,0.112
0.555,0.108,0.114,0.15,0.073,0.156,0.013,0.2,0.064,0.111,0.273,0.175,0.127
0.457,0.121,0.147,0.175,0.1,0.141,0.009,0.215,0.057,0.122,0.263,0.144,0.144
0.394,0.183,0.218,0.223,0.165,0.153,0.009,0.245,0.048,0.157,0.3,0.141,0.191
0.352,0.26,0.29,0.245,0.199,0.152,0.01,0.266,0.04,0.191,0.282,0.14,0.22
0.307,0.3,0.352,0.256,0.213,0.135,0.013,0.279,0.037,0.208,0.266,0.131,0.218
0.27,0.277,0.45,0.255,0.236,0.127,0.017,0.281,0.035,0.238,0.254,0.138,0.225
0.229,0.252,0.552,0.239,0.249,0.124,0.02,0.279,0.032,0.247,0.234,0.143,0.218
0.19,0.259,0.627,0.223,0.274,0.125,0.019,0.282,0.029,0.244,0.231,0.182,0.217
0.171,0.313,0.678,0.212,0.315,0.121,0.013,0.278,0.023,0.233,0.234,0.24,0.212
0.159,0.3,0.673,0.197,0.359,0.112,0.009,0.272,0.018,0.245,0.232,0.29,0.209
0.145,0.288,0.692,0.2,0.301,0.104,0.006,0.302,0.017,0.265,0.225,0.352,0.236
0.14,0.312,0.671,0.211,0.288,0.1,0.005,0.32,0.016,0.257,0.218,0.439,0.25
0.145,0.28,0.598,0.219,0.305,0.092,0.007,0.308,0.011,0.236,0.216,0.588,0.237
0.145,0.238,0.499,0.262,0.322,0.078,0.012,0.297,0.016,0.206,0.216,0.719,0.216
0.137,0.216,0.423,0.254,0.368,0.068,0.024,0.291,0.045,0.187,0.215,0.758,0.2
0.138,0.211,0.381,0.243,0.347,0.055,0.04,0.347,0.078,0.19,0.21,0.765,0.197
0.145,0.204,0.367,0.238,0.366,0.038,0.05,0.413,0.082,0.201,0.184,0.732,0.209
0.137,0.174,0.33,0.267,0.339,0.036,0.048,0.468,0.066,0.202,0.138,0.693,0.22
