h;agg
6427;717,133280681
6428;716,228460516
6429;710,136300523
6430;703,500870261
6431;698,941524088
6432;698,589060163
6433;695,714942021
6434;693,412234203
6435;693,626644973
6436;690,458707157
6437;688,300975878
6438;683,085904571
6439;677,403912185
6440;676,05878388
6441;677,944578663
6442;689,243675518
6443;706,030245382
6444;719,733721918
6445;728,842157732
6446;736,703144661
6447;742,062358552
6448;744,388589958
6449;735,283180852
6450;714,219708866
6451;691,017679435
6452;667,755087864
6453;645,431477736
6454;631,915499067
6455;623,774147546
6456;619,832014345
6457;618,89475464
6458;615,118988238
6459;619,947089754
6460;622,221936375
6461;627,687840593
6462;639,952588603
6463;658,282242533
6464;679,880241567
6465;701,567074865
6466;718,031658085
6467;739,356088692
6468;763,021549097
6469;787,250521974
6470;807,505007411
6471;822,607535057
6472;826,141155396
6473;818,889250557
6474;797,319933414
6475;773,410035889
6476;748,796390125
6477;727,384168912
6478;710,913936714
6479;699,155231773
6480;691,857083981
6481;684,141307362
6482;675,794884482
6483;668,64975982
6484;657,528335739
6485;646,816162341
6486;639,941478325
6487;630,583495311
6488;625,829075316
6489;620,155440453
6490;623,659655033
6491;627,968628108
6492;628,104636468
6493;625,377404313
6494;622,378149344
6495;616,761786368
6496;613,219645244
6497;600,193995134
6498;577,493543765
6499;554,018575472
6500;531,218013954
6501;511,663980604
6502;496,83126341
6503;487,296598385
6504;485,02848696
6505;483,199526695
6506;486,005741609
6507;495,364689579
6508;504,965144891
6509;512,089954375
6510;519,729963575
6511;528,682473197
6512;539,293336134
6513;553,209356682
6514;569,203760395
6515;584,860095639
6516;601,536040885
6517;617,482296236
6518;632,863686302
6519;641,103639874
6520;638,457030876
6521;626,46527686
6522;610,595812224
6523;592,742178306
6524;574,143434241
6525;557,815010228
6526;544,892568132
6527;536,593787635
6528;535,628778599
6529;534,762820551
6530;534,762820551
6531;534,762820551
6532;534,762820551
6533;534,762820551
6534;534,762820551
6535;534,762820551
6536;531,482824332
6537;522,123876362
6538;512,52342105
6539;505,398611566
6540;497,758602366
6541;488,806092744
6542;478,195229807
6543;464,279209259
6544;448,284805546
6545;432,628470302
6546;415,952525056
6547;400,006269705
6548;384,624879639
6549;372,293455748
6550;364,978132869
6551;362,88
6552;362,88
6553;362,88
6554;362,88
6555;362,88
6556;362,88
6557;362,88
6558;362,88
6559;362,88
6560;362,88
6561;362,88
6562;362,88
6563;362,88
6564;362,88
6565;362,88
6566;362,88
6567;362,88
6568;362,88
6569;362,88
6570;362,88
6571;362,88
6572;362,88
6573;362,88
6574;362,88
6575;362,88
6576;362,88
6577;362,88
6578;362,88
6579;362,88
6580;362,88
6581;362,88
6582;362,88
6583;367,168730214
6584;369,840127551
6585;369,840127551
6586;378,540906099
6587;387,04039413
6588;398,019824287
6589;411,21581999
6590;427,284756659
6591;444,345498907
6592;456,705196956
6593;463,898300424
6594;465,746379845
6595;468,763674622
6596;470,322059681
6597;470,322059681
6598;470,322059681
6599;470,322059681
6600;470,322059681
6601;470,322059681
6602;472,572181841
6603;477,906727005
6604;482,732110673
6605;490,902868439
6606;501,806679861
6607;516,269552155
6608;533,83779683
6609;556,569397767
6610;577,367301605
6611;596,334201528
6612;614,094246754
6613;629,091985897
6614;647,056106193
6615;666,425870187
6616;671,735473847
6617;671,981960742
6618;663,71766703
6619;653,488001629
6620;638,388635692
6621;621,327893444
6622;608,968195395
6623;601,775091927
6624;599,927012506
6625;596,909717729
6626;595,35133267
6627;595,35133267
6628;595,35133267
6629;595,35133267
6630;595,35133267
6631;595,35133267
6632;593,10121051
6633;587,766665346
6634;582,941281678
6635;574,889805107
6636;569,512909914
6637;561,442355793
6638;551,519792536
6639;535,524990768
6640;515,613791198
6641;496,646891275
6642;478,886846049
6643;459,600376692
6644;438,964859059
6645;419,595095065
6646;405,584712857
6647;396,838737931
6648;394,123601486
6649;391,157271184
6650;390,187700452
6651;390,187700452
6652;390,187700452
6653;390,187700452
6654;390,187700452
6655;390,187700452
6656;390,187700452
6657;390,735838309
6658;396,694887272
6659;397,558652547
6660;399,574591843
6661;401,443787054
6662;405,90133726
6663;410,275870731
6664;410,275870731
6665;410,156589536
6666;404,629673307
6667;398,237355134
6668;390,962694648
6669;384,225895479
6670;383,638570038
6671;386,069499683
6672;387,889493797
6673;390,306068061
6674;393,324848667
6675;397,685348181
6676;402,092224495
6677;408,428493825
6678;416,904446296
6679;426,420302035
6680;438,391374986
6681;456,535671916
6682;480,371356713
6683;508,005535097
6684;537,432501559
6685;569,918404821
6686;605,294256403
6687;640,667447612
6688;665,462326174
6689;688,697352696
6690;703,069851666
6691;716,710800114
6692;712,253249908
6693;707,878716437
6694;707,878716437
6695;707,878716437
6696;707,878716437
6697;707,878716437
6698;707,507695505
6699;707,507695505
6700;707,208316678
6701;704,777387033
6702;702,957392919
6703;700,540818655
6704;697,522038049
6705;693,161538535
6706;688,754662221
6707;682,418392891
6708;673,94244042
6709;664,426584681
6710;652,45551173
6711;634,3112148
6712;610,475530003
6713;582,841351619
6714;553,414385157
6715;520,928481895
6716;485,552630313
6717;449,631301247
6718;418,877373722
6719;394,778581925
6720;378,390143659
6721;362,88
6722;362,88
6723;362,88
6724;362,88
6725;362,88
6726;362,88
6727;362,88
6728;362,88
6729;362,88
6730;362,88
6731;365,371473947
6732;365,371473947
6733;365,371473947
6734;365,371473947
6735;366,417141609
6736;368,200585529
6737;375,491470372
6738;380,987450072
6739;386,577820512
6740;401,264182674
6741;412,387349448
6742;421,577968378
6743;431,71137306
6744;441,420498638
6745;452,858266312
6746;468,132719963
6747;482,663181242
6748;497,592320495
6749;507,625359098
6750;525,071305341
6751;545,618212942
6752;569,214603082
6753;597,159005
6754;629,836865493
6755;655,456949465
6756;679,317977609
6757;701,738298088
6758;725,039586735
6759;747,943931363
6760;764,792052918
6761;772,767347506
6762;778,257922404
6763;784,369134024
6764;789,105717819
6765;790,314186329
6766;788,786282734
6767;782,146264308
6768;778,524856958
6769;777,18552353
6770;772,95722618
6771;778,094781069
6772;788,158870844
6773;796,707038715
6774;814,568327718
6775;837,032570063
6776;860,41766043
6777;889,087629061
6778;911,494337822
6779;932,443266698
6780;940,59689144
6781;946,029627928
6782;949,734493191
6783;948,171215901
6784;936,233425133
6785;923,985361288
6786;906,562601203
6787;890,839699809
6788;873,900554452
6789;855,085378323
6790;845,655120227
6791;843,377469508
6792;842,67121807
6793;844,828051861
6794;857,132645236
6795;871,955073428
6796;886,575362468
6797;898,691147733
6798;912,322821442
6799;929,030215982
6800;943,130643972
6801;958,647423724
6802;970,968298844
6803;990,172344612
6804;1000,600900597
6805;1002,849243824
6806;1001,791867253
6807;995,597554118
6808;989,908380711
6809;984,515595088
6810;978,947164501
6811;971,804386557
6812;962,063099669
6813;949,241732663
6814;940,470570922
6815;939,438278421
6816;945,971672863
6817;951,451716758
6818;956,465703175
6819;966,285562156
6820;968,747304609
6821;968,278631163
6822;973,670298213
6823;977,536108302
6824;973,436684027
6825;973,047358108
6826;978,812937402
6827;992,038874024
6828;1003,672653389
6829;1007,737261562
6830;1008,931607135
6831;1003,840386502
6832;993,823870759
6833;973,022351202
6834;946,288401028
6835;924,974287999
6836;903,584898252
6837;881,668673177
6838;863,666031142
6839;850,274585271
6840;841,310172697
6841;831,338262979
6842;821,605947997
6843;821,445763648
6844;820,323561094
6845;812,183184675
6846;802,696123567
6847;798,518302802
6848;798,116522112
6849;803,088779027
6850;815,3374354
6851;826,857582287
6852;838,088865069
6853;847,209111434
6854;856,349694812
6855;862,267100194
6856;860,30176755
6857;847,651363661
6858;827,787821453
6859;809,795616083
6860;786,650774493
6861;760,303699
6862;738,744630918
6863;721,660532154
6864;710,395511762
6865;695,559271545
6866;679,346493845
6867;664,256602145
6868;650,612569573
6869;638,414833588
6870;627,348105764
6871;618,483149337
6872;610,655495804
6873;597,255922531
6874;586,409217101
6875;582,209865894
6876;578,725264501
6877;570,725622286
6878;559,751273269
6879;540,869988874
6880;518,741726589
6881;499,501135332
6882;478,09386204
6883;456,839760175
6884;434,757423902
6885;412,152780075
6886;393,47670406
6887;380,134519645
6888;372,858036429
6889;365,827202074
6890;363,219205289
6891;362,88
6892;362,88
6893;362,88
6894;362,88
6895;362,88
6896;362,88
6897;362,88
6898;362,88
6899;362,88
6900;362,88
6901;362,88
6902;362,88
6903;362,88
6904;362,88
6905;362,88
6906;362,88
6907;362,88
6908;362,88
6909;362,88
6910;362,88
6911;362,88
6912;362,88
6913;362,88
6914;362,88
6915;362,88
6916;362,88
6917;362,88
6918;362,88
6919;366,105140174
6920;375,175354955
6921;391,58545697
6922;407,21587391
6923;419,852872457
6924;432,102537924
6925;444,976152219
6926;459,498418295
6927;476,386030388
6928;495,895446524
6929;510,099444881
6930;519,538350513
6931;528,866150449
6932;539,588520986
6933;550,19890526
6934;561,457767141
6935;575,16493879
6936;588,831663088
6937;602,899405956
6938;617,902548373
6939;633,51059765
6940;649,21958881
6941;661,915410735
6942;679,642547519
6943;699,682579529
6944;723,190398083
6945;750,597930396
6946;770,29199483
6947;787,874515896
6948;802,838725614
6949;815,638148506
6950;823,973427074
6951;824,767740015
6952;820,278264133
6953;811,541916281
6954;799,292250814
6955;786,418636519
6956;771,896370443
6957;755,00875835
6958;735,499342214
6959;721,295343857
6960;711,856438225
6961;702,528638289
6962;692,462036615
6963;687,351524125
6964;681,595865475
6965;670,368765675
6966;667,337425766
6967;666,688537037
6968;667,35492819
6969;670,25179941
6970;671,293060138
6971;671,726241037
6972;666,428023578
6973;660,068440686
6974;654,001065512
6975;645,263187109
6976;639,443525731
6977;630,372813816
6978;618,75649732
6979;606,113192107
6980;592,662390262
6981;580,278149137
6982;573,815447747
6983;574,288984327
6984;578,056586201
6985;580,906260455
6986;583,721101711
6987;592,126597478
6988;600,997892619
6989;609,678633271
6990;618,905745819
6991;630,967788843
6992;644,349455273
6993;658,264388134
6994;676,598372265
6995;698,100768981
6996;710,591997129
6997;722,174247917
6998;733,879290435
6999;742,91258125
7000;748,472473666
7001;750,979457628
7002;746,796692289
7003;741,577204051
7004;730,45453083
7005;716,213983955
7006;707,398031262
7007;705,852133543
7008;709,898021521
7009;715,375812288
7010;718,105301807
7011;721,438729754
7012;722,815560996
7013;724,221039616
7014;724,535674244
7015;724,541587388
7016;725,71975466
7017;727,476191609
7018;734,961621702
7019;742,743436593
7020;747,296661274
7021;752,661041662
7022;758,908762902
7023;760,64709324
7024;753,358068342
7025;739,629060408
7026;719,592794222
7027;698,118824025
7028;670,744247937
7029;643,206036625
7030;620,895892321
7031;605,259905535
7032;597,013751549
7033;588,552790669
7034;582,23502051
7035;577,805913475
7036;572,747463112
7037;565,78155168
7038;558,38777048
7039;549,52872186
7040;542,844540837
7041;534,690939059
7042;528,635868149
7043;522,856202254
7044;518,773965752
7045;515,918378354
7046;511,925369826
7047;501,76343711
7048;485,406711876
7049;468,944156333
7050;455,163819104
7051;437,737395692
7052;417,452239159
7053;396,299104176
7054;379,750941712
7055;369,497481081
7056;366,40713473
7057;362,88
7058;362,88
7059;362,88
7060;362,88
7061;362,88
7062;362,88
7063;362,88
7064;362,88
7065;362,88
7066;362,88
7067;362,88
7068;362,88
7069;362,88
7070;362,88
7071;362,88
7072;362,88
7073;362,88
7074;362,88
7075;362,88
7076;362,88
7077;362,88
7078;362,88
7079;362,88
7080;362,88
7081;362,88
7082;362,88
7083;362,88
7084;362,88
7085;362,88
7086;362,88
7087;362,88
7088;362,88
7089;369,500324899
7090;379,336937196
7091;394,09931831
7092;417,866889144605
7093;442,801836111605
7094;471,188776401605
7095;499,737610920605
7096;524,138660846605
7097;542,070280601605
7098;553,524199115605
7099;567,546331747605
7100;580,132134666605
7101;585,878241755605
7102;585,878241755605
7103;585,878241755605
7104;585,878241755605
7105;586,032209236605
7106;589,566428924605
7107;596,671134303605
7108;599,313133662605
7109;599,882428980605
7110;599,882428980605
7111;599,882428980605
7112;601,588760609605
7113;603,946731371605
7114;611,568133037605
7115;623,938603437605
7116;636,784666088605
7117;649,853538210605
7118;662,641866425605
7119;668,659517841605
7120;668,572189579605
7121;659,131978785605
7122;635,364407951
7123;615,647413677
7124;591,674072718
7125;567,008529014
7126;544,614093935
7127;529,233589951
7128;521,963175136
7129;511,257593892
7130;503,232711195
7131;506,430120006
7132;515,016400726
7133;519,401262765
7134;524,897020947
7135;537,96905454
7136;548,782671486
7137;557,233494276
7138;571,779256376
7139;594,026231902
7140;619,939313522
7141;646,885760893
7142;672,104427153
7143;697,126588436
7144;714,618715079
7145;722,986218418
7146;726,543709135
7147;733,612861777
7148;741,584275954
7149;749,305891342
7150;760,693726293
7151;777,5205812
7152;801,74891437
7153;823,596066475
7154;851,422395535
7155;874,787841348
7156;893,192282654
7157;907,696278279
7158;921,531973308
7159;940,210216948
7160;957,375024487
7161;967,214955322
7162;981,756531682
7163;1009,602877441
7164;1040,900630544
7165;1063,239907157
7166;1083,508304215
7167;1102,047326045
7168;1116,261694404
7169;1117,883867665
7170;1109,427292598
7171;1099,35443162
7172;1086,489899789
7173;1071,812691387
7174;1057,262281374
7175;1044,832528059
7176;1035,217240383
7177;1024,586442583
7178;1014,421782195
7179;1006,776306015
7180;998,255241126
7181;985,246686428
7182;968,954771184
7183;952,72927957
7184;934,216104116
7185;921,980186962
7186;918,515135236
7187;923,415329467
7188;930,344868176
7189;932,775841608
7190;933,936126174
7191;937,05195593
7192;932,305821388
7193;913,378538061
7194;883,603018107
7195;855,384613364
7196;820,768379672
7197;786,673829673
7198;755,271699855
7199;730,83325575
7200;713,376749197
7201;697,27940028
7202;683,218934222
7203;670,516010579
7204;659,952892283
7205;651,644671859
7206;644,856406167
7207;635,349179203
7208;624,754097199
7209;612,039981676
7210;599,423927579
7211;591,965026166
7212;586,518525001
7213;577,543015317
7214;567,038126385
7215;555,730904663
7216;541,508298454
7217;520,744147085
7218;495,795409648
7219;471,369641188
7220;451,061924043
7221;429,302809187
7222;415,49075469
7223;403,64573504
7224;398,892911926
7225;394,638001769
7226;394,638001769
7227;394,638001769
7228;394,638001769
7229;394,638001769
7230;394,638001769
7231;393,861764293
7232;393,861764293
7233;393,861764293
7234;393,861764293
7235;399,325551303
7236;404,594362949
7237;409,190671406
7238;414,592492357
7239;421,881276968
7240;428,817727056
7241;431,744186089
7242;429,254269328
7243;427,390165828
7244;424,168301823
7245;420,462704071
7246;420,058253016
7247;422,026559249
7248;422,026559249
7249;422,984136095
7250;420,405840913
7251;420,265679278
7252;415,696011237
7253;414,237106416
7254;411,971938199
7255;408,879975412
7256;408,879975412
7257;408,879975412
7258;408,879975412
7259;408,879975412
7260;408,879975412
7261;408,879975412
7262;408,879975412
7263;408,879975412
7264;408,879975412
7265;403,416188402
7266;398,147376756
7267;393,551068299
7268;388,149247348
7269;380,860462737
7270;373,924012649
7271;369,3159845
7272;369,3159845
7273;369,3159845
7274;369,3159845
7275;369,3159845
7276;366,997037337
7277;363,837576846
7278;363,837576846
7279;362,88
7280;362,88
7281;362,88
7282;362,88
7283;362,88
7284;362,88
7285;362,88
7286;362,88
7287;362,88
7288;362,88
7289;362,88
7290;362,88
7291;362,88
7292;362,88
7293;362,88
7294;362,88
7295;362,88
7296;362,88
7297;362,88
7298;362,88
7299;362,88
7300;362,88
7301;362,88
7302;362,88
7303;362,88
7304;362,88
7305;362,88
7306;362,88
7307;371,71970018
7308;382,915337675
7309;395,99714968
7310;411,615280164
7311;426,065324075
7312;436,0342094
7313;441,963245587
7314;441,979554977
7315;442,383826028
7316;443,211026291
7317;443,211026291
7318;443,211026291
7319;443,211026291
7320;443,211026291
7321;444,337537414
7322;445,876584374
7323;446,05421541
7324;446,423325025
7325;446,423325025
7326;446,423325025
7327;446,423325025
7328;446,423325025
7329;446,423325025
7330;446,423325025
7331;455,392555615
7332;465,21913275
7333;478,017862521
7334;493,959937493
7335;508,877140283
7336;517,663735255
7337;513,249908855
7338;502,05427136
7339;488,972459355
7340;474,549835519
7341;461,567500659
7342;454,310428418
7343;450,804132136
7344;451,843951739
7345;455,207988301
7346;467,047972965
7347;479,278893681
7348;485,461034303
7349;490,480960686
7350;491,174259996
7351;490,047748873
7352;488,508701913
7353;488,625867083
7354;493,542160426
7355;505,642772247
7356;520,133059981
7357;537,10221349
7358;557,532249795
7359;576,808562404
7360;590,377966291
7361;589,767487566
7362;582,236005432
7363;573,141091602
7364;566,819544176
7365;558,222712203
7366;555,814954765
7367;557,29774332
7368;562,151813127
7369;567,085208642
7370;568,855223788
7371;567,387514737
7372;564,675701653
7373;562,252961748
7374;561,196832755
7375;557,428525142
7376;544,761340215
7377;532,530419499
7378;535,820669584
7379;550,690242401
7380;571,555986192
7381;595,059293081
7382;622,229693577
7383;650,85901538
7384;671,636247729
7385;682,33275497
7386;686,590964596
7387;690,258565421
7388;684,016289271
7389;678,938629255
7390;682,226999354
7391;691,331977356
7392;707,515137787
7393;720,969418538
7394;718,408119939
7395;713,659903543
7396;707,281066009
7397;701,372403674
7398;696,518333867
7399;691,584938352
7400;688,619416558
7401;688,619416558
7402;691,026494345
7403;701,222728822
7404;713,346880249
7405;725,376466021
7406;737,860817932
7407;752,288836435
7408;755,663164179
7409;746,414465969
7410;733,091857855
7411;720,402670124
7412;706,152136083
7413;689,186667873
7414;675,702623789
7415;664,023978185
7416;656,059665903
7417;649,246720512
7418;658,665878894
7419;667,903074049
7420;669,931530721
7421;671,833631488
7422;671,372254599
7423;669,433116611
7424;677,430019644
7425;692,198428434
7426;712,731369308
7427;737,688123731
7428;762,525523273
7429;789,080121003
7430;817,662018506
7431;845,272056701
7432;865,311076366
7433;874,535237299
7434;876,072183629
7435;879,081319666
7436;881,389187174
7437;879,678577766
7438;879,574884328
7439;881,350302692
7440;885,511223372
7441;888,799857536
7442;892,354681365
7443;898,348521321
7444;902,277377804
7445;904,476775875
7446;904,393418721
7447;900,911671639
7448;885,425987222
7449;869,676712812
7450;864,133053111
7451;861,85537126
7452;862,288144084
7453;868,331646525
7454;878,108802512
7455;886,900519798
7456;885,730823067
7457;875,124169936
7458;860,68352577
7459;846,950624054
7460;830,537186054
7461;815,013976817
7462;804,575357055
7463;798,858020808
7464;799,258818746
7465;796,634607016
7466;796,401971956
7467;798,676619642
7468;799,831991879
7469;801,806102641
7470;805,337311798
7471;809,856754517
7472;809,929619275
7473;811,215858337
7474;814,327400865
7475;824,954960292
7476;838,279706019
7477;853,532472064
7478;873,560275611
7479;893,403196504
7480;902,709075537
7481;904,729357072
7482;902,743996057
7483;897,899867985
7484;888,896652493
7485;878,471717481
7486;872,930685779
7487;870,882188165
7488;869,295204301
7489;866,02332034
7490;866,077869958
7491;865,419094193
7492;861,025674174
7493;853,233375568
7494;842,102054961
7495;831,952603125
7496;817,393018766
7497;804,367932454
7498;800,58519121
7499;804,772185749
7500;809,115330651
7501;813,815321413
7502;823,463120018
7503;829,15838913
7504;827,76984077
7505;815,717944454
7506;796,117150074
7507;775,055916686
7508;748,802843124
7509;721,273348893
7510;698,624898903
7511;679,516468585
7512;664,509223265
7513;651,42206064
7514;635,591988165
7515;620,88464268
7516;607,062430239
7517;596,340463429
7518;591,51821229
7519;586,802314812
7520;574,801848095
7521;563,373794902
7522;555,759737231
7523;549,848976674
7524;546,918401586
7525;544,653343343
7526;544,653343343
7527;542,939924224
7528;532,824268218
7529;514,246943563
7530;493,975233837
7531;470,653047034
7532;444,818143141
7533;419,884145212
7534;401,653703338
7535;389,760168698
7536;385,335389427
7537;380,801794909
7538;379,33527617
7539;379,44636411
7540;380,598426405
7541;380,598426405
7542;379,141381373
7543;375,810210925
7544;375,810210925
7545;377,554391571
7546;385,153596785
7547;395,740381183
7548;404,328192117
7549;414,378768101
7550;432,636433468
7551;451,555114815
7552;465,59214247
7553;475,406059996
7554;480,128718966
7555;484,888558081
7556;484,888558081
7557;484,635006731
7558;484,635006731
7559;484,635006731
7560;484,635006731
7561;484,635006731
7562;484,274556977
7563;484,274556977
7564;484,274556977
7565;484,274556977
7566;484,274556977
7567;484,274556977
7568;483,845111611
7569;483,734023671
7570;482,581961376
7571;482,581961376
7572;482,581961376
7573;482,581961376
7574;482,581961376
7575;480,83778073
7576;473,238575516
7577;461,07215425
7578;448,496822943
7579;433,612332384
7580;415,132124613
7581;396,213443266
7582;382,176415611
7583;372,362498085
7584;367,639839115
7585;363,852283665
7586;372,089605272
7587;381,402194137
7588;391,881290472
7589;400,981010622
7590;407,385108034
7591;414,401930187
7592;416,90821309
7593;420,398865134
7594;427,823870396
7595;440,232204749
7596;455,832026155
7597;475,135769383
7598;497,547698277
7599;518,871598286
7600;533,448341797
7601;542,722894056
7602;546,128831301
7603;550,652366054
7604;557,428879603
7605;562,74226885
7606;567,234400099
7607;572,091290469
7608;574,383353803
7609;578,888033647
7610;589,664313015
7611;596,979434196
7612;605,998088927
7613;614,946243109
7614;620,870354907
7615;624,126988064
7616;617,839305522
7617;608,526716657
7618;598,455395984
7619;594,753547779
7620;594,745301636
7621;596,747275789
7622;606,136415099
7623;611,749966046
7624;607,686184177
7625;595,277849824
7626;579,678028418
7627;560,938488636
7628;538,526559742
7629;517,202659733
7630;502,625916222
7631;493,351363963
7632;489,945426718
7633;485,421891965
7634;478,645378416
7635;475,862191226
7636;477,921634783
7637;485,925695439
7638;496,96538905
7639;507,380894056
7640;509,944779783
7641;517,174757725
7642;525,457966052
7643;535,336449075
7644;549,903931129
7645;569,55905725
7646;594,684289562
7647;620,692367842
7648;639,700224978
7649;648,630134947
7650;651,834854094
7651;650,430051266
7652;645,755453205
7653;642,946671995
7654;645,224943075
7655;647,052034319
7656;651,137880673
7657;651,876781967
7658;655,676890877
7659;661,273345673
7660;669,6251847
7661;680,810002492
7662;693,213433882
7663;704,346915429
7664;708,272880037
7665;705,783371487
7666;702,618546231
7667;694,932274155
7668;688,366597775
7669;684,787937462
7670;686,465237818
7671;687,592882678
7672;680,993330668
7673;669,480880552
7674;652,786602139
7675;634,856494502
7676;618,84158533
7677;605,245045073
7678;595,67251959
7679;596,202929908
7680;603,430468318
7681;611,59701483
7682;625,143355651
7683;645,322020519
7684;663,550713761
7685;683,903727697
7686;702,376730073
7687;725,960355573
7688;750,236072093
7689;766,260195484
7690;782,01019375
7691;798,873064542
7692;813,96666063
7693;833,612123457
7694;864,188342957
7695;898,789856839
7696;924,014003843
7697;945,832739939
7698;962,283869141
7699;971,312285909
7700;978,255322529
7701;981,57424061
7702;988,876351203
7703;999,435387135
7704;1011,518274968
7705;1019,701920756
7706;1025,961809364
7707;1034,669982711
7708;1042,688252978
7709;1048,992993885
7710;1052,044693743
7711;1054,06551583
7712;1051,930691892
7713;1039,806846914
7714;1031,344487659
7715;1024,828050766
7716;1017,430687135
7717;1006,400991845
7718;993,300999694
7719;987,363550008
7720;974,94194058
7721;955,00103688
7722;928,226451003
7723;900,012696968
7724;865,51051286
7725;830,868305471
7726;802,257408917
7727;775,263993871
7728;752,046784104
7729;731,676842799
7730;709,716340728
7731;690,724678664
7732;672,720257023
7733;654,847034002
7734;638,96683073
7735;624,829249636
7736;607,509398823
7737;586,389687453
7738;568,528309871
7739;547,365376732
7740;527,485568048
7741;509,684205971
7742;491,051864936
7743;476,701623265
7744;461,295794805
7745;445,632126518
7746;430,470641419
7747;416,613606469
7748;401,63777319
7749;385,954644689
7750;374,274416824
7751;366,16763194
7752;365,445190339
7753;362,88
7754;368,442140317
7755;379,607338729
7756;393,191597286
7757;408,691342248
7758;427,188703181
7759;443,487501275
7760;457,85358178
7761;468,839365744
7762;480,768198688
7763;492,557584905
7764;506,43629976
7765;524,881406795
7766;545,737962218
7767;566,24728151
7768;582,036821025
7769;594,652428424
7770;604,194807404
7771;611,70414855
7772;618,786415903
7773;623,823903325
7774;626,597750642
7775;630,021969383
7776;634,458451879
7777;641,652803389
7778;651,254811435
7779;662,338320443
7780;672,735377973
7781;684,99038098
7782;695,879739823
7783;706,329513673
7784;709,660986508
7785;703,476959129
7786;697,005163754
7787;689,521708261
7788;681,158082924
7789;678,815917431
7790;680,166601534
7791;684,007941683
7792;680,225171908
7793;671,274431543
7794;657,395716688
7795;638,950609653
7796;618,09405423
7797;597,584734938
7798;581,795195423
7799;569,179588024
7800;559,637209044
7801;552,127867898
7802;545,045600545
7803;540,008113123
7804;537,234265806
7805;535,662480234
7806;532,95542539
7807;527,841739609
7808;518,239731563
7809;507,316449069
7810;500,472417439
7811;493,533398229
7812;491,337258341
7813;494,830883635
7814;502,177674311
7815;513,207559066
7816;516,455273196
7817;513,860054747
7818;506,117311959
7819;495,631294029
7820;483,202618864
7821;471,172970601
7822;466,771286807
7823;469,434999451
7824;474,816424451
7825;479,590246765
7826;483,350699124
7827;492,80793935
7828;505,473979461
7829;521,884418212
7830;537,333073412
7831;551,436346555
7832;558,667393897
7833;563,781683601
7834;571,157153565
7835;576,666193952
7836;584,579112296
7837;595,858912268
7838;610,887958247
7839;622,749077153
7840;624,761009423
7841;620,381662235
7842;611,68844328
7843;597,745044136
7844;581,504640308
7845;565,49358452
7846;555,133407208
7847;549,712336188
7848;547,32134338
7849;543,850728709
7850;540,562639266
7851;542,017159158
7852;544,050379617
7853;543,605596578
7854;544,065162314
7855;547,042255286
7856;549,972411657
7857;544,855034869
7858;541,63224691
7859;537,848348831
7860;538,439640022
7861;544,463849659
7862;559,493845641
7863;576,01008867
7864;585,350743393
7865;588,887241121
7866;583,033548425
7867;576,332680722
7868;573,850869052
7869;570,859411455
7870;573,14340614
7871;578,496957206
7872;583,426548783
7873;589,058699529
7874;594,236476128
7875;599,14713957
7876;601,808407825
7877;601,808407825
7878;601,808407825
7879;602,724408361
7880;604,64999583
7881;605,285464762
7882;608,854280778
7883;616,42932604
7884;622,038850966
7885;627,678503191
7886;636,643983036
7887;649,692233984
7888;653,564183844
7889;649,645500352
7890;639,873914634
7891;625,201318305
7892;604,037862354
7893;582,407329621
7894;566,407475716
7895;557,156874151
7896;553,368220851
7897;546,708622853
7898;534,161388544
7899;525,131500721
7900;517,282547866
7901;510,992360191
7902;506,062768614
7903;500,430617868
7904;495,252841269
7905;490,342177827
7906;487,680909572
7907;487,680909572
7908;487,680909572
7909;487,918492479
7910;490,113132457
7911;489,677786968
7912;482,47897367
7913;469,846352951
7914;458,395837289
7915;445,005269778
7916;429,349181203
7917;411,961066817
7918;398,645864805
7919;389,938007625
7920;383,669646952
7921;380,147038662
7922;386,470308898
7923;398,301195222
7924;407,924533416
7925;415,891856859
7926;432,642154832
7927;450,064055726
7928;463,552538064
7929;479,624166867
7930;498,728106299
7931;520,384882222
7932;543,438439351
7933;569,121811919
7934;596,292168521
7935;620,856055353
7936;639,861122869
7937;655,37857574
7938;670,095901184
7939;684,315430107
7940;696,056811196
7941;708,585102099
7942;724,412259052
7943;745,285057235
7944;766,804905637
7945;794,292894441
7946;821,796447812
7947;851,375071185
7948;880,721400936
7949;906,357040311
7950;930,931850199
7951;951,778765051
7952;966,514537532
7953;977,721674313
7954;995,934055802
7955;1018,347357929
7956;1035,028549711
7957;1051,92449975
7958;1073,37755295
7959;1091,320972209
7960;1095,983081743
7961;1097,71922408
7962;1090,760730199
7963;1079,846234745
7964;1063,425077269
7965;1046,293706984
7966;1035,359304737
7967;1027,94342328
7968;1020,056957208
7969;1015,948268387
7970;1014,763773643
7971;1015,339682986
7972;1010,9561599
7973;1001,067312902
7974;988,301773821
7975;968,594677489
7976;950,009842228
7977;930,006778774
7978;917,640841359
7979;911,877955239
7980;908,228950509
7981;909,235578455
7982;910,667561657
7983;910,094113158
7984;897,357055635
7985;875,033610507
7986;847,539919767
7987;813,222068834
7988;778,280533296
7989;744,265485234
7990;720,499436268
7991;697,106518008
7992;681,01145476
7993;666,242577646
7994;655,49337852
7995;648,060861973
7996;639,990196704
7997;631,88862529
7998;625,057765918
7999;613,793342373
8000;599,116228581
